plant	species	class	ontogeny	total	heteroblasty	V1	V2
Pmie5	miersii	E	16	22	7	6.458905664	5.402517235
Pmie5	miersii	E	17	22	6	5.67716533	-5.046232653
Pmie5	miersii	E	18	22	5	5.764472054	3.124920432
Pmie5	miersii	E	19	22	4	8.825354157	-10.69863549
Pmie5	miersii	E	2	22	21	14.72498066	5.221499341
Pmie5	miersii	E	20	22	3	8.727695023	-2.842729512
Pmie5	miersii	E	22	22	1	12.56198593	-1.352739721
Pmie5	miersii	E	3	22	20	22.17799493	4.566150124
Pmie5	miersii	E	4	22	19	6.171637832	2.58038513
Pmie5	miersii	E	5	22	18	7.032029813	1.085711173
Pmie5	miersii	E	6	22	17	5.580521629	1.846032516
Pmie5	miersii	E	7	22	16	12.27507988	-3.273348189
Pmie5	miersii	E	8	22	15	14.53385778	-5.292103285
Pmie5	miersii	E	9	22	14	8.833013792	0.917060941
Pmie6	miersii	E	1	16	16	23.61993619	5.72951483
Pmie6	miersii	E	10	16	7	8.215295741	7.656470218
Pmie6	miersii	E	11	16	6	8.072695543	8.181825832
Pmie6	miersii	E	12	16	5	15.94506897	-8.292990873
Pmie6	miersii	E	13	16	4	10.20962245	9.769773222
Pmie6	miersii	E	14	16	3	13.21163916	-1.816043981
Pmie6	miersii	E	15	16	2	12.18509632	-8.810348499
Pmie6	miersii	E	16	16	1	-1.247654434	24.81288051
Pmie6	miersii	E	2	16	15	7.902345454	2.057348065
Pmie6	miersii	E	3	16	14	8.423731496	-9.610649291
Pmie6	miersii	E	4	16	13	12.2612731	8.362471109
Pmie6	miersii	E	5	16	12	6.711449402	0.883168492
Pmie6	miersii	E	6	16	11	22.72286282	21.85014493
Pmie6	miersii	E	7	16	10	17.81170175	-8.87620695
Pmie6	miersii	E	8	16	9	8.913643214	6.054950126
Pmie6	miersii	E	9	16	8	11.18732119	-8.591204094
Pmie7	miersii	E	1	25	25	14.90805999	-4.464276912
Pmie7	miersii	E	10	25	16	7.273718812	1.472436751
Pmie7	miersii	E	11	25	15	12.0130556	-3.066735391
Pmie7	miersii	E	12	25	14	16.32882856	-0.320012654
Pmie7	miersii	E	13	25	13	6.692853264	-0.36577546
Pmie7	miersii	E	14	25	12	8.317698285	5.131483647
Pmie7	miersii	E	15	25	11	9.03376678	-0.807801002
Pmie7	miersii	E	16	25	10	9.422829465	2.277210075
Pmie7	miersii	E	17	25	9	8.311879746	3.956820826
Pmie7	miersii	E	18	25	8	9.907049396	5.582817995
Pmie7	miersii	E	19	25	7	10.05809649	-1.731745952
Pmie7	miersii	E	2	25	24	8.378417978	0.324091176
Pmie7	miersii	E	20	25	6	12.786875	-5.592155725
Pmie7	miersii	E	21	25	5	11.29870598	3.708377966
Pmie7	miersii	E	22	25	4	10.77544545	-7.862433089
Pmie7	miersii	E	23	25	3	6.77955795	29.8479184
Pmie7	miersii	E	3	25	23	7.354361981	0.833401516
Pmie7	miersii	E	4	25	22	11.90375478	-2.899417342
Pmie7	miersii	E	5	25	21	6.580934318	1.573153176
Pmie7	miersii	E	6	25	20	8.459042169	0.812473905
Pmie7	miersii	E	7	25	19	6.145882121	3.198336274
Pmie7	miersii	E	8	25	18	6.726368337	-0.161688865
Pmie7	miersii	E	9	25	17	7.342599616	0.926023432
Pmin1	miniata	G	1	9	9	18.15573036	17.44133107
Pmin1	miniata	G	2	9	8	21.37985979	10.01665172
Pmin1	miniata	G	3	9	7	24.50454864	11.38890891
Pmin1	miniata	G	4	9	6	26.2426374	9.775458284
Pmin1	miniata	G	5	9	5	19.27070165	9.15821736
Pmin1	miniata	G	6	9	4	10.45883092	17.54170831
Pmin1	miniata	G	7	9	3	23.65237302	13.06767643
Pmin1	miniata	G	8	9	2	5.070609959	24.17926122
Pmin1	miniata	G	9	9	1	4.909957041	16.68523102
Pmin2	miniata	G	1	9	9	30.19523009	8.258058128
Pmin2	miniata	G	2	9	8	19.34183499	9.290900995
Pmin2	miniata	G	3	9	7	25.67600335	13.19625795
Pmin2	miniata	G	4	9	6	25.35642997	10.44645773
Pmin2	miniata	G	5	9	5	18.59785833	12.57360373
Pmin2	miniata	G	6	9	4	3.092458827	21.47798046
Pmin2	miniata	G	7	9	3	5.781842057	21.68082392
Pmin2	miniata	G	8	9	2	6.033858357	22.27294028
Pmin2	miniata	G	9	9	1	3.996933061	23.83337607
Pmin3	miniata	G	1	12	12	21.04338879	7.792259175
Pmin3	miniata	G	10	12	3	17.29699097	7.522606808
Pmin3	miniata	G	11	12	2	5.623897152	24.58854926
Pmin3	miniata	G	12	12	1	9.010233981	13.28988394
Pmin3	miniata	G	2	12	11	20.13202983	5.778847351
Pmin3	miniata	G	3	12	10	20.0861917	5.752465019
Pmin3	miniata	G	4	12	9	20.27889385	11.21360322
Pmin3	miniata	G	5	12	8	14.68447078	7.893516605
Pmin3	miniata	G	6	12	7	18.56769002	11.78883275
Pmin3	miniata	G	7	12	6	19.22376439	14.43752575
Pmin3	miniata	G	8	12	5	4.284929716	21.48462606
Pmin3	miniata	G	9	12	4	18.90557232	12.45029538
Pmin4	miniata	G	1	14	14	25.53972967	10.60988481
Pmin4	miniata	G	10	14	5	11.83546196	17.1717632
Pmin4	miniata	G	11	14	4	14.51831375	13.92637276
Pmin4	miniata	G	12	14	3	13.79937427	14.16433128
Pmin4	miniata	G	13	14	2	10.3245626	15.99422248
Pmin4	miniata	G	14	14	1	9.264470382	18.17907065
Pmin4	miniata	G	2	14	13	10.61742302	18.58544482
Pmin4	miniata	G	3	14	12	20.33228479	10.08561725
Pmin4	miniata	G	4	14	11	21.60114426	6.61859173
Pmin4	miniata	G	5	14	10	21.32381789	11.15813826
Pmin4	miniata	G	6	14	9	15.10530314	9.260475884
Pmin4	miniata	G	7	14	8	18.06664904	9.024623253
Pmin4	miniata	G	8	14	7	7.452677855	20.4090359
Pmin4	miniata	G	9	14	6	18.95943365	12.67657973
Pmin5	miniata	G	1	11	11	17.8399202	6.899131549
Pmin5	miniata	G	10	11	2	17.93470619	19.01184548
Pmin5	miniata	G	11	11	1	5.671070811	24.5700261
Pmin5	miniata	G	2	11	10	19.90888165	6.885394766
Pmin5	miniata	G	3	11	9	19.46144291	1.773977854
Pmin5	miniata	G	4	11	8	15.69787202	10.3808172
Pmin5	miniata	G	5	11	7	21.68689551	11.83841291
Pmin5	miniata	G	6	11	6	14.82189801	11.33565183
Pmin5	miniata	G	7	11	5	10.55532356	23.0017202
Pmin5	miniata	G	8	11	4	16.34547702	15.00057506
Pmin5	miniata	G	9	11	3	21.42412818	12.40720215
Pmin6	miniata	G	1	13	13	22.24469241	12.59878652
Pmin6	miniata	G	10	13	4	20.41279019	12.11621507
Pmin6	miniata	G	11	13	3	3.215367522	20.91422679
Pmin6	miniata	G	12	13	2	17.94277269	19.00603584
Pmin6	miniata	G	13	13	1	5.324182853	21.24164322
Pmin6	miniata	G	2	13	12	19.79475823	14.76132681
Pmin6	miniata	G	3	13	11	18.63251976	10.47304745
Pmin6	miniata	G	4	13	10	21.36055594	10.87225748
Pmin6	miniata	G	5	13	9	20.36436767	14.58462803
Pmin6	miniata	G	6	13	8	24.26679723	12.15916368
Pmin6	miniata	G	7	13	7	17.41535655	8.770349708
Pmin6	miniata	G	8	13	6	23.13717834	12.03243377
Pmin6	miniata	G	9	13	5	23.39911917	12.73576229
Pmin7	miniata	G	1	13	13	29.87837414	8.385289776
Pmin7	miniata	G	10	13	4	20.98874177	12.17342629
Pmin7	miniata	G	11	13	3	10.78350281	14.05326659
Pmin7	miniata	G	2	13	12	20.66066797	10.17008732
Pmin7	miniata	G	3	13	11	18.38386064	8.149277097
Pmin7	miniata	G	4	13	10	20.30424388	9.992299068
Pmin7	miniata	G	5	13	9	23.27712877	11.5638433
Pmin7	miniata	G	6	13	8	7.794915641	20.36594045
Pmin7	miniata	G	7	13	7	20.29003948	14.59868437
Pmin7	miniata	G	8	13	6	18.70887387	11.14487496
Pmin7	miniata	G	9	13	5	11.31592688	14.64918132
Pmin8	miniata	G	1	12	12	24.26126228	11.39443391
Pmin8	miniata	G	10	12	3	14.08640899	23.24983965
Pmin8	miniata	G	11	12	2	8.226577949	11.59355217
Pmin8	miniata	G	12	12	1	3.81154327	24.1846286
Pmin8	miniata	G	2	12	11	21.96307336	9.929097111
Pmin8	miniata	G	3	12	10	16.98495325	11.48218447
Pmin8	miniata	G	4	12	9	18.47798783	11.4710185
Pmin8	miniata	G	5	12	8	21.94670307	11.19524913
Pmin8	miniata	G	6	12	7	16.94414638	11.48579352
Pmin8	miniata	G	7	12	6	15.4055228	11.66368987
Pmin8	miniata	G	8	12	5	20.43709495	12.230102
Pmin8	miniata	G	9	12	4	8.482718689	21.16111117
Pmis1	misera	A	1	14	14	-14.41785176	-27.27436954
Pmis1	misera	A	10	14	5	3.711810989	-26.29589415
Pmis1	misera	A	11	14	4	1.295631262	-19.97669277
Pmis1	misera	A	12	14	3	2.620185378	-11.58396622
Pmis1	misera	A	13	14	2	11.47183776	-6.204670492
Pmis1	misera	A	2	14	13	-15.86114886	-26.53976294
Pmis1	misera	A	3	14	12	-14.94158725	-28.510136
Pmis1	misera	A	4	14	11	-15.09896184	-28.48070453
Pmis1	misera	A	5	14	10	-15.18185031	-27.5940028
Pmis1	misera	A	6	14	9	-7.740541702	-29.35894959
Pmis1	misera	A	7	14	8	-6.784161095	-29.01385489
Pmis1	misera	A	8	14	7	0.007761376	-31.22688529
Pmis1	misera	A	9	14	6	-4.653499612	-26.29299971
Pmis2	misera	A	1	14	14	-14.29306438	-23.35108392
Pmis2	misera	A	10	14	5	-5.497909483	-26.39058865
Pmis2	misera	A	11	14	4	-13.9950553	-32.7821186
Pmis2	misera	A	12	14	3	-0.615539095	-21.80502872
Pmis2	misera	A	13	14	2	1.925739785	-19.49352988
Pmis2	misera	A	14	14	1	4.233870031	24.78320569
Pmis2	misera	A	2	14	13	-16.44797744	-23.81585027
Pmis2	misera	A	3	14	12	-16.51999864	-29.50287238
Pmis2	misera	A	4	14	11	-17.19759276	-29.17313413
Pmis2	misera	A	5	14	10	-15.33615308	-28.75344382
Pmis2	misera	A	6	14	9	-15.29676102	-26.78875168
Pmis2	misera	A	7	14	8	-15.15430197	-28.76216164
Pmis2	misera	A	8	14	7	-9.99397951	-28.40089144
Pmis2	misera	A	9	14	6	-13.29293848	-19.86302198
Pmis3	misera	A	1	15	15	-14.87359512	-31.05368985
Pmis3	misera	A	10	15	6	-15.51140015	-23.93279278
Pmis3	misera	A	11	15	5	-17.32117302	-28.16820655
Pmis3	misera	A	12	15	4	-16.19166298	-24.96102396
Pmis3	misera	A	13	15	3	-13.52258848	-31.65304028
Pmis3	misera	A	14	15	2	-16.39340022	-9.62841265
Pmis3	misera	A	15	15	1	2.192717558	-12.83930232
Pmis3	misera	A	2	15	14	-18.20823417	-25.32955993
Pmis3	misera	A	3	15	13	-20.86674138	-27.99708991
Pmis3	misera	A	4	15	12	-19.6941583	-27.57100776
Pmis3	misera	A	5	15	11	-18.9244387	-27.15482754
Pmis3	misera	A	6	15	10	-16.84079166	-26.23192929
Pmis3	misera	A	7	15	9	-14.96427985	-25.33774227
Pmis3	misera	A	8	15	8	-15.38832903	-25.82883148
Pmis3	misera	A	9	15	7	-14.96235862	-24.68656314
Pmis4	misera	A	1	27	27	-18.30825047	-29.22089588
Pmis4	misera	A	10	27	18	-14.78816616	-23.70755724
Pmis4	misera	A	11	27	17	-16.15546454	-28.75845187
Pmis4	misera	A	12	27	16	-18.82032818	-25.78080336
Pmis4	misera	A	13	27	15	-17.04678962	-25.33335443
Pmis4	misera	A	14	27	14	-15.97307007	-24.31627313
Pmis4	misera	A	15	27	13	-17.09223665	-28.73255067
Pmis4	misera	A	16	27	12	-17.04760412	-30.13151781
Pmis4	misera	A	17	27	11	-15.84298388	-25.47515932
Pmis4	misera	A	18	27	10	-7.27239347	-28.69004676
Pmis4	misera	A	19	27	9	-17.14596086	-28.86237325
Pmis4	misera	A	2	27	26	-16.73409443	-24.12208015
Pmis4	misera	A	20	27	8	-15.76774382	-26.12295035
Pmis4	misera	A	21	27	7	-15.89814804	-25.71599108
Pmis4	misera	A	22	27	6	-18.69364868	-25.33824013
Pmis4	misera	A	23	27	5	-15.57677133	-28.95999843
Pmis4	misera	A	24	27	4	-9.631360323	-28.04411377
Pmis4	misera	A	25	27	3	-14.11227821	-32.5213371
Pmis4	misera	A	26	27	2	-13.23159217	-19.80006474
Pmis4	misera	A	27	27	1	-5.680328764	-21.94752148
Pmis4	misera	A	3	27	25	-17.50403173	-25.40464274
Pmis4	misera	A	4	27	24	-17.60555185	-25.49141071
Pmis4	misera	A	5	27	23	-19.52998956	-28.7222499
Pmis4	misera	A	6	27	22	-17.1027526	-25.39824122
Pmis4	misera	A	7	27	21	-15.81617529	-24.23862526
Pmis4	misera	A	8	27	20	-17.62191415	-25.59819349
Pmis4	misera	A	9	27	19	-15.94790178	-23.9818301
Pmis5	misera	A	1	16	16	-13.18583166	-22.39503093
Pmis5	misera	A	10	16	7	-18.58576348	-28.07782727
Pmis5	misera	A	11	16	6	-16.16591342	-28.61654813
Pmis5	misera	A	12	16	5	-15.73710654	-24.91705269
Pmis5	misera	A	13	16	4	-14.8997534	-29.23653707
Pmis5	misera	A	14	16	3	-16.21899543	-25.58445983
Pmis5	misera	A	15	16	2	-8.6421885	-29.63941272
Pmis5	misera	A	16	16	1	3.107282509	-13.03413527
Pmis5	misera	A	2	16	15	-18.05110034	-29.25112652
Pmis5	misera	A	3	16	14	-13.30306723	-22.55067935
Pmis5	misera	A	4	16	13	-17.75182168	-25.57808839
Pmis5	misera	A	5	16	12	-18.49499691	-26.52074567
Pmis5	misera	A	6	16	11	-13.42537359	-31.09457595
Pmis5	misera	A	7	16	10	-18.83482898	-27.71754741
Pmis5	misera	A	8	16	9	-20.11939583	-27.7206683
Pmis5	misera	A	9	16	8	-16.61692446	-24.97948295
Pmis6	misera	A	1	14	14	-15.74174426	-22.89323949
Pmis6	misera	A	10	14	5	-14.08633529	-24.47132974
Pmis6	misera	A	11	14	4	-9.860019174	-27.15023148
Pmis6	misera	A	12	14	3	-4.796795581	-25.37781928
Pmis6	misera	A	13	14	2	2.865320211	-17.50185559
Pmis6	misera	A	14	14	1	12.80698144	-15.85721242
Pmis6	misera	A	2	14	13	-18.50506853	-27.31721529
Pmis6	misera	A	3	14	12	-15.80250487	-22.97062623
Pmis6	misera	A	4	14	11	-13.65741274	-25.72869075
Pmis6	misera	A	5	14	10	-18.69720051	-26.95166468
Pmis6	misera	A	6	14	9	-15.67002509	-27.73956439
Pmis6	misera	A	7	14	8	-14.42979649	-30.9145396
Pmis6	misera	A	8	14	7	-14.22849337	-27.17173013
Pmis6	misera	A	9	14	6	-14.03613219	-30.69247211
Pmis7	misera	A	1	21	21	-13.06239244	-22.87798651
Pmis7	misera	A	10	21	12	-18.02615499	-29.5152549
Pmis7	misera	A	11	21	11	-13.56101878	-23.08240943
Pmis7	misera	A	12	21	10	-14.34167724	-25.33380567
Pmis7	misera	A	13	21	9	-15.66796743	-28.93273402
Pmis7	misera	A	14	21	8	-6.860442242	-29.09736498
Pmis7	misera	A	15	21	7	-5.399962071	-26.24598464
Pmis7	misera	A	16	21	6	3.453547862	-29.04870568
Pmis7	misera	A	17	21	5	1.678292055	-26.49085482
Pmis7	misera	A	18	21	4	3.325461507	-14.87850288
Pmis7	misera	A	19	21	3	1.428304561	-19.9047057
Pmis7	misera	A	2	21	20	-18.85231861	-29.11066803
Pmis7	misera	A	20	21	2	4.851095043	-27.0641401
Pmis7	misera	A	21	21	1	2.413970641	-19.28461806
Pmis7	misera	A	3	21	19	-18.32969164	-29.77572526
Pmis7	misera	A	4	21	18	-18.19890851	-25.98665693
Pmis7	misera	A	5	21	17	-16.75744145	-23.475315
Pmis7	misera	A	6	21	16	-18.69977511	-26.77570682
Pmis7	misera	A	7	21	15	-15.75857909	-23.00779556
Pmis7	misera	A	8	21	14	-15.61328493	-22.8445343
Pmis7	misera	A	9	21	13	-18.20005526	-29.67338892
Pmis8	misera	A	1	14	14	-15.82665394	-22.74515021
Pmis8	misera	A	10	14	5	-14.45638328	-25.88711514
Pmis8	misera	A	11	14	4	-6.903144664	-27.49095327
Pmis8	misera	A	12	14	3	-1.043805026	-29.45794107
Pmis8	misera	A	13	14	2	-3.563726961	-7.692666985
Pmis8	misera	A	14	14	1	-4.415558436	-31.25888297
Pmis8	misera	A	2	14	13	-13.32592078	-22.50774022
Pmis8	misera	A	3	14	12	-17.95524416	-26.57092726
Pmis8	misera	A	4	14	11	-15.05337685	-31.05044231
Pmis8	misera	A	5	14	10	-13.89128158	-25.55304353
Pmis8	misera	A	6	14	9	-14.27082955	-26.58327766
Pmis8	misera	A	7	14	8	-14.69423775	-23.81103915
Pmis8	misera	A	8	14	7	-14.48914636	-26.44149552
Pmis8	misera	A	9	14	6	-14.21621737	-26.99849546
Pmol1	mollissima	C	1	10	10	-31.86082299	1.894660332
Pmol1	mollissima	C	2	10	9	-22.16065528	0.563749366
Pmol1	mollissima	C	3	10	8	-20.28773052	8.465457606
Pmol1	mollissima	C	4	10	7	-23.19545371	13.41871572
Pmol1	mollissima	C	5	10	6	-17.1405743	0.691110783
Pmol1	mollissima	C	6	10	5	-17.14674763	1.379755335
Pmol1	mollissima	C	7	10	4	-20.91771516	-4.606239686
Pmol1	mollissima	C	8	10	3	-19.07399427	-4.653626951
Pmol2	mollissima	C	1	9	9	-33.72081469	12.48359212
Pmol2	mollissima	C	2	9	8	-22.14926908	12.6753849
Pmol2	mollissima	C	3	9	7	-22.50689692	13.18846869
Pmol2	mollissima	C	4	9	6	-22.0888397	0.574450015
Pmol2	mollissima	C	5	9	5	-27.71935846	-1.004618208
Pmol2	mollissima	C	6	9	4	-18.00744088	-3.302125449
Pmol2	mollissima	C	8	9	2	-10.69777287	-7.942400414
Pmol2	mollissima	C	9	9	1	-1.39326427	-4.567892004
Pmol3	mollissima	C	1	9	9	-24.26306264	4.943265083
Pmol3	mollissima	C	2	9	8	-30.7167762	8.031354324
Pmol3	mollissima	C	3	9	7	-31.22863761	7.382431293
Pmol3	mollissima	C	4	9	6	-30.40231765	9.30041096
Pmol3	mollissima	C	5	9	5	-30.12650968	10.26644855
Pmol3	mollissima	C	6	9	4	-31.04069397	5.494496689
Pmol3	mollissima	C	7	9	3	-22.7070381	-4.83384533
Pmol3	mollissima	C	8	9	2	-21.05751257	-6.766244939
Pmol4	mollissima	C	1	14	14	-31.35934805	5.994362907
Pmol4	mollissima	C	10	14	5	-22.93237721	-4.484708638
Pmol4	mollissima	C	11	14	4	-11.25532513	-8.587877329
Pmol4	mollissima	C	12	14	3	-21.07674446	-6.692568733
Pmol4	mollissima	C	13	14	2	-19.37496685	-4.364287348
Pmol4	mollissima	C	2	14	13	-24.61240211	5.407592847
Pmol4	mollissima	C	3	14	12	-30.02979116	10.15238507
Pmol4	mollissima	C	4	14	11	-30.57234086	5.433128161
Pmol4	mollissima	C	5	14	10	-18.45662249	2.123050137
Pmol4	mollissima	C	6	14	9	-16.21850241	2.876882008
Pmol4	mollissima	C	7	14	8	-17.25926498	1.224490419
Pmol4	mollissima	C	8	14	7	-19.62724048	0.834562619
Pmol4	mollissima	C	9	14	6	-22.22378476	-1.869049458
Pmol5	mollissima	C	1	14	14	-25.88142436	4.427865044
Pmol5	mollissima	C	10	14	5	-16.21876463	2.831258751
Pmol5	mollissima	C	11	14	4	-29.83971918	2.266221035
Pmol5	mollissima	C	12	14	3	-22.89331422	-4.599202016
Pmol5	mollissima	C	13	14	2	-11.80374658	-7.19491712
Pmol5	mollissima	C	14	14	1	8.574933173	-17.52421739
Pmol5	mollissima	C	2	14	13	-23.74407741	5.493852471
Pmol5	mollissima	C	3	14	12	-20.96017951	-0.375029478
Pmol5	mollissima	C	4	14	11	-24.15910217	5.364925381
Pmol5	mollissima	C	5	14	10	-28.26163015	11.9298006
Pmol5	mollissima	C	6	14	9	-28.87996552	-0.09655309
Pmol5	mollissima	C	7	14	8	-20.32857598	8.469616679
Pmol5	mollissima	C	8	14	7	-16.22377911	2.862504408
Pmol5	mollissima	C	9	14	6	-22.5590967	-8.972767818
Pmol6	mollissima	C	1	13	13	-24.90392769	-5.899032294
Pmol6	mollissima	C	11	13	3	-11.04772871	-8.440576121
Pmol6	mollissima	C	13	13	1	-10.79811269	-7.206327656
Pmol6	mollissima	C	2	13	12	-32.59448483	7.684761649
Pmol6	mollissima	C	3	13	11	-24.50770624	13.22884741
Pmol6	mollissima	C	4	13	10	-21.13809322	-0.575300226
Pmol6	mollissima	C	5	13	9	-26.19467242	3.715782274
Pmol6	mollissima	C	6	13	8	-20.96781457	-0.651417469
Pmol6	mollissima	C	7	13	7	-17.02425043	1.336954819
Pmol6	mollissima	C	8	13	6	-16.84781176	1.195460031
Pmol6	mollissima	C	9	13	5	-27.58852703	-1.044427258
Pmor1	morifolia	D	1	13	13	-8.329193269	-11.78092138
Pmor1	morifolia	D	10	13	4	-6.15652067	-13.1816871
Pmor1	morifolia	D	11	13	3	-5.378903424	-12.52201435
Pmor1	morifolia	D	12	13	2	-7.704403547	-12.31719047
Pmor1	morifolia	D	13	13	1	-4.408742123	-15.19870323
Pmor1	morifolia	D	2	13	12	-7.136270407	-12.24091391
Pmor1	morifolia	D	3	13	11	-7.407026399	-12.11226471
Pmor1	morifolia	D	4	13	10	-7.590719264	-12.01492295
Pmor1	morifolia	D	5	13	9	-6.341905848	-13.81849286
Pmor1	morifolia	D	6	13	8	-6.324026026	-13.16764232
Pmor1	morifolia	D	7	13	7	-7.958499284	-11.87817319
Pmor1	morifolia	D	8	13	6	-7.548139534	-12.86257462
Pmor1	morifolia	D	9	13	5	-4.678615908	-13.05108654
Pmor2	morifolia	D	1	14	14	-6.117559814	-12.44472401
Pmor2	morifolia	D	10	14	5	-5.324545891	-13.77815436
Pmor2	morifolia	D	11	14	4	-5.846895	-11.85657872
Pmor2	morifolia	D	12	14	3	-4.946362615	-13.69362537
Pmor2	morifolia	D	13	14	2	-5.098604059	-13.86492703
Pmor2	morifolia	D	14	14	1	-5.112537499	-12.67155257
Pmor2	morifolia	D	2	14	13	-6.181625654	-12.6832183
Pmor2	morifolia	D	3	14	12	-4.965730356	-12.59774157
Pmor2	morifolia	D	4	14	11	-7.031689651	-11.9606664
Pmor2	morifolia	D	5	14	10	-5.583053531	-11.69658796
Pmor2	morifolia	D	6	14	9	-5.359904636	-12.42186198
Pmor2	morifolia	D	7	14	8	-5.506622595	-12.69753622
Pmor2	morifolia	D	8	14	7	-7.723331673	-11.73334159
Pmor2	morifolia	D	9	14	6	-5.213235452	-12.41223979
Pmuc1	mucronata	G	1	16	16	15.21988561	21.07191161
Pmuc1	mucronata	G	10	16	7	27.96645946	20.19884893
Pmuc1	mucronata	G	11	16	6	29.25617647	18.17432119
Pmuc1	mucronata	G	12	16	5	23.82897212	17.6303062
Pmuc1	mucronata	G	13	16	4	7.31773923	17.45830293
Pmuc1	mucronata	G	14	16	3	25.86078765	21.35852857
Pmuc1	mucronata	G	15	16	2	26.24709908	20.99522958
Pmuc1	mucronata	G	16	16	1	13.33254203	-2.202489995
Pmuc1	mucronata	G	2	16	15	30.7602271	15.59888766
Pmuc1	mucronata	G	3	16	14	28.075987	19.54190808
Pmuc1	mucronata	G	4	16	13	25.742721	20.83762925
Pmuc1	mucronata	G	5	16	12	27.6236747	20.75641119
Pmuc1	mucronata	G	6	16	11	27.03257493	21.42095723
Pmuc1	mucronata	G	7	16	10	25.21473719	20.8094047
Pmuc1	mucronata	G	8	16	9	25.9844796	19.36860016
Pmuc1	mucronata	G	9	16	8	26.74272787	20.86133851
Pmuc2	mucronata	G	1	14	14	30.44864866	18.02824111
Pmuc2	mucronata	G	10	14	5	27.51829357	17.53418498
Pmuc2	mucronata	G	11	14	4	27.56313128	19.2689806
Pmuc2	mucronata	G	12	14	3	29.2718538	18.77343077
Pmuc2	mucronata	G	13	14	2	23.8064721	19.87291802
Pmuc2	mucronata	G	14	14	1	8.334273849	30.46960217
Pmuc2	mucronata	G	2	14	13	29.25647516	16.23537838
Pmuc2	mucronata	G	3	14	12	28.37975914	16.70900978
Pmuc2	mucronata	G	4	14	11	25.00598824	17.28325449
Pmuc2	mucronata	G	5	14	10	26.49282543	17.11317494
Pmuc2	mucronata	G	6	14	9	29.39359196	17.48619849
Pmuc2	mucronata	G	7	14	8	29.43011955	18.08416934
Pmuc2	mucronata	G	8	14	7	27.5343603	17.34874123
Pmuc2	mucronata	G	9	14	6	28.88855418	16.88996415
Pmuc3	mucronata	G	1	23	23	23.7011027	17.20601538
Pmuc3	mucronata	G	10	23	14	29.18933594	17.85753749
Pmuc3	mucronata	G	11	23	13	28.13433569	20.80605166
Pmuc3	mucronata	G	12	23	12	25.19441569	20.28810103
Pmuc3	mucronata	G	13	23	11	22.99273844	18.81239044
Pmuc3	mucronata	G	14	23	10	28.65390338	17.91725581
Pmuc3	mucronata	G	15	23	9	26.574407	18.69331647
Pmuc3	mucronata	G	16	23	8	23.63645876	18.67512191
Pmuc3	mucronata	G	17	23	7	28.42625529	20.34740232
Pmuc3	mucronata	G	18	23	6	27.72456951	20.54606709
Pmuc3	mucronata	G	19	23	5	27.2750236	19.95532687
Pmuc3	mucronata	G	2	23	22	15.8170417	0.650862708
Pmuc3	mucronata	G	20	23	4	27.56565447	19.58102574
Pmuc3	mucronata	G	21	23	3	15.05463899	19.87981896
Pmuc3	mucronata	G	22	23	2	31.64384049	11.45321118
Pmuc3	mucronata	G	23	23	1	5.399951044	15.42175292
Pmuc3	mucronata	G	3	23	21	23.58358293	17.35517383
Pmuc3	mucronata	G	4	23	20	23.75219502	18.99816438
Pmuc3	mucronata	G	5	23	19	30.45775457	17.84360528
Pmuc3	mucronata	G	6	23	18	28.93538014	17.54491676
Pmuc3	mucronata	G	7	23	17	28.64312887	20.58364314
Pmuc3	mucronata	G	8	23	16	23.53922823	19.44677445
Pmuc3	mucronata	G	9	23	15	25.60866048	14.75768014
Pmuc4	mucronata	G	1	15	15	30.34701388	12.21433369
Pmuc4	mucronata	G	10	15	6	28.74102328	16.51714333
Pmuc4	mucronata	G	11	15	5	26.42862115	17.22829039
Pmuc4	mucronata	G	12	15	4	27.06747266	20.60785823
Pmuc4	mucronata	G	13	15	3	28.56133315	20.54174538
Pmuc4	mucronata	G	14	15	2	26.99153047	20.29109605
Pmuc4	mucronata	G	15	15	1	8.371004049	30.32277345
Pmuc4	mucronata	G	2	15	14	22.37911987	19.05063913
Pmuc4	mucronata	G	3	15	13	23.5681218	18.04248365
Pmuc4	mucronata	G	4	15	12	22.62731479	19.10726073
Pmuc4	mucronata	G	5	15	11	23.69837367	17.9612979
Pmuc4	mucronata	G	6	15	10	23.01878838	18.66068772
Pmuc4	mucronata	G	7	15	9	28.09056935	19.91978628
Pmuc4	mucronata	G	8	15	8	23.83512373	19.13022315
Pmuc4	mucronata	G	9	15	7	30.21254528	16.74246286
Pmuc5	mucronata	G	1	20	20	19.20511366	21.76984319
Pmuc5	mucronata	G	10	20	11	26.30468804	17.67050672
Pmuc5	mucronata	G	11	20	10	29.86198317	18.02660512
Pmuc5	mucronata	G	12	20	9	29.30271391	17.88865532
Pmuc5	mucronata	G	13	20	8	25.98465118	17.68356635
Pmuc5	mucronata	G	14	20	7	27.78824948	19.85661986
Pmuc5	mucronata	G	15	20	6	22.53035705	18.81607034
Pmuc5	mucronata	G	16	20	5	16.20995721	17.96794065
Pmuc5	mucronata	G	17	20	4	19.22930175	21.73646571
Pmuc5	mucronata	G	18	20	3	14.98983375	20.85890752
Pmuc5	mucronata	G	19	20	2	3.979461546	26.48330989
Pmuc5	mucronata	G	2	20	19	27.60184712	18.89320962
Pmuc5	mucronata	G	3	20	18	29.09085759	16.82075077
